,online_order,book_table,rating,votes,rest_type,cuisines,cost,location
13764,No,Yes,3.6,180,Pub,Continental,1300.0,Electronic City
13765,No,No,4.1,163,Bar,Finger Food,1200.0,Electronic City
13766,Yes,No,3.8,49,Bar,North Indian,1200.0,Electronic City
13767,Yes,Yes,3.4,183,Casual Dining,Chinese,900.0,Electronic City
13768,No,No,3.6,18,Casual Dining,Andhra,600.0,Electronic City
13769,No,Yes,4.1,410,Bar,Finger Food,1500.0,Electronic City
13770,No,Yes,3.7,74,Casual Dining,Chinese,1500.0,Electronic City
13771,No,No,3.5,10,Casual Dining,North Indian,1000.0,Electronic City
13772,Yes,No,3.2,9,Bar,Finger Food,1800.0,Electronic City
13773,No,No,3.7,0,Bar,Finger Food,1500.0,Electronic City
13774,No,No,3.0,7,Bar,Finger Food,1000.0,Electronic City
13775,No,No,3.3,6,Bar,Finger Food,1000.0,Electronic City
13776,No,No,3.0,17,Casual Dining,Burger,1000.0,Electronic City
13777,No,No,3.3,6,Casual Dining,Andhra,1400.0,Electronic City
13778,No,No,3.3,4,Casual Dining,Andhra,1500.0,Electronic City
13779,Yes,No,4.1,1864,Casual Dining,North Indian,750.0,Frazer Town
13780,Yes,Yes,4.0,188,Casual Dining,North Indian,1300.0,Frazer Town
13781,No,Yes,4.3,153,Fine Dining,American,2800.0,Frazer Town
13782,No,Yes,3.7,41,Casual Dining,BBQ,1500.0,Frazer Town
13783,No,Yes,4.0,324,Lounge,North Indian,1300.0,Frazer Town
13784,Yes,Yes,4.2,475,Casual Dining,North Indian,1700.0,Frazer Town
13785,No,No,3.9,183,Casual Dining,North Indian,2200.0,Frazer Town
13786,Yes,Yes,3.8,91,Casual Dining,North Indian,1800.0,Frazer Town
13787,Yes,Yes,3.8,198,Casual Dining,Italian,1600.0,Frazer Town
13788,No,No,3.1,46,Casual Dining,Asian,1000.0,Frazer Town
13789,No,No,3.8,23,Casual Dining,North Indian,800.0,Frazer Town
13790,No,Yes,3.9,158,Casual Dining,North Indian,1100.0,Frazer Town
13791,No,Yes,3.8,52,Casual Dining,Continental,1100.0,Frazer Town
13792,No,No,3.3,13,Casual Dining,North Indian,600.0,Frazer Town
13793,No,No,3.9,62,Cafe,Cafe,1100.0,Frazer Town
13794,Yes,No,3.7,40,Cafe,Cafe,350.0,Frazer Town
13795,No,No,4.1,147,Quick Bites,Cafe,700.0,Frazer Town
13796,Yes,No,3.8,362,Cafe,Cafe,700.0,Frazer Town
13797,Yes,No,3.7,0,Cafe,Cafe,400.0,Frazer Town
13798,Yes,No,3.1,31,Cafe,Cafe,900.0,Frazer Town
13799,Yes,No,3.7,21,Cafe,Cafe,450.0,Frazer Town
13800,Yes,No,4.1,252,Bakery,Bakery,350.0,Frazer Town
13801,No,No,2.9,45,Cafe,Cafe,600.0,Frazer Town
13802,Yes,No,3.4,9,Cafe,Cafe,300.0,Frazer Town
13803,No,No,3.5,6,Cafe,Cafe,700.0,Frazer Town
13804,No,No,3.7,11,Cafe,Cafe,50.0,Frazer Town
13805,Yes,No,3.7,0,Cafe,Cafe,400.0,Frazer Town
13806,Yes,No,3.3,6,Cafe,Cafe,400.0,Frazer Town
13807,Yes,Yes,4.7,4678,Pub,North Indian,1300.0,Frazer Town
13808,Yes,Yes,4.3,2671,Cafe,Cafe,1200.0,Frazer Town
13809,No,No,4.0,25,Cafe,Cafe,1100.0,Frazer Town
13810,Yes,No,4.3,654,Cafe,Cafe,750.0,Frazer Town
13811,No,No,4.2,164,Cafe,Cafe,750.0,Frazer Town
13812,Yes,No,4.3,570,Cafe,Cafe,700.0,Frazer Town
13813,Yes,No,4.1,153,Cafe,Cafe,300.0,Frazer Town
13814,Yes,Yes,4.3,860,Casual Dining,Continental,1000.0,Frazer Town
13815,Yes,No,4.2,740,Cafe,Cafe,750.0,Frazer Town
13816,Yes,No,3.9,462,Cafe,Cafe,800.0,Frazer Town
13817,Yes,Yes,4.1,1852,Cafe,Cafe,650.0,Frazer Town
13818,Yes,No,4.3,1133,Cafe,Cafe,800.0,Frazer Town
13819,Yes,No,3.6,95,Cafe,Cafe,650.0,Frazer Town
13820,No,No,4.0,47,Cafe,Cafe,750.0,Frazer Town
13821,Yes,No,3.7,66,Cafe,Cafe,800.0,Frazer Town
13822,Yes,No,4.2,432,Cafe,Cafe,700.0,Frazer Town
13823,No,No,4.2,115,Casual Dining,Lebanese,1000.0,Frazer Town
13824,Yes,No,4.2,255,Cafe,Cafe,500.0,Frazer Town
13825,Yes,No,4.2,382,Cafe,Pizza,500.0,Frazer Town
13826,No,No,3.8,22,Beverage Shop,Beverages,350.0,Frazer Town
13827,No,Yes,3.9,315,Cafe,Cafe,800.0,Frazer Town
13828,Yes,No,3.8,37,Casual Dining,Beverages,400.0,Frazer Town
13829,No,Yes,3.8,25,Cafe,Cafe,2200.0,Frazer Town
13830,No,No,3.4,10,Cafe,Cafe,400.0,Frazer Town
13831,Yes,No,3.5,20,Cafe,Cafe,500.0,Frazer Town
13832,No,No,4.0,44,Cafe,Cafe,1100.0,Frazer Town
13833,Yes,No,3.8,96,Cafe,Cafe,600.0,Frazer Town
13834,No,No,3.9,61,Cafe,Cafe,450.0,Frazer Town
13835,Yes,No,3.8,18,Cafe,Cafe,500.0,Frazer Town
13836,No,No,3.7,0,Cafe,Cafe,1000.0,Frazer Town
13837,No,No,3.1,10,Cafe,Cafe,400.0,Frazer Town
13838,Yes,No,4.5,857,Delivery,Healthy Food,500.0,Frazer Town
13839,Yes,No,3.6,531,Delivery,Healthy Food,450.0,Frazer Town
13840,Yes,No,4.3,285,Quick Bites,Burger,500.0,Frazer Town
13841,Yes,No,3.1,48,Delivery,North Indian,500.0,Frazer Town
13842,Yes,No,4.0,1393,Quick Bites,Burger,600.0,Frazer Town
13843,Yes,No,4.0,2692,Casual Dining,North Indian,750.0,Frazer Town
13844,Yes,No,4.1,474,Quick Bites,Biryani,300.0,Frazer Town
13845,Yes,No,3.7,117,Quick Bites,Arabian,300.0,Frazer Town
13846,Yes,No,3.7,154,Casual Dining,North Indian,600.0,Frazer Town
13847,Yes,No,4.4,1413,Quick Bites,Middle Eastern,300.0,Frazer Town
13848,Yes,No,3.3,111,Quick Bites,North Indian,300.0,Frazer Town
13849,Yes,No,3.9,169,Quick Bites,North Indian,600.0,Frazer Town
13850,Yes,No,2.8,76,Delivery,North Indian,300.0,Frazer Town
13851,Yes,No,4.2,128,Delivery,Biryani,650.0,Frazer Town
13852,Yes,No,3.9,58,Delivery,Mexican,600.0,Frazer Town
13853,Yes,No,3.3,73,Quick Bites,North Indian,350.0,Frazer Town
13854,Yes,No,3.4,71,Takeaway,North Indian,200.0,Frazer Town
13855,Yes,No,3.9,28,Quick Bites,South Indian,200.0,Frazer Town
13856,Yes,No,3.8,61,Quick Bites,North Indian,400.0,Frazer Town
13857,Yes,No,4.0,1074,Quick Bites,Fast Food,350.0,Frazer Town
13858,Yes,No,3.4,12,Quick Bites,Seafood,300.0,Frazer Town
13859,Yes,No,3.3,238,Quick Bites,North Indian,400.0,Frazer Town
13860,Yes,No,3.0,11,Takeaway,Biryani,600.0,Frazer Town
13861,Yes,No,3.9,418,Casual Dining,Seafood,800.0,Frazer Town
13862,Yes,No,3.8,97,Delivery,Pizza,750.0,Frazer Town
13863,Yes,No,3.8,89,Quick Bites,Fast Food,250.0,Frazer Town
13864,Yes,No,2.9,119,Takeaway,Biryani,500.0,Frazer Town
13865,Yes,Yes,4.2,1751,Casual Dining,Biryani,750.0,Frazer Town
13866,Yes,No,4.1,3248,Casual Dining,Biryani,800.0,Frazer Town
13867,Yes,Yes,4.4,691,Casual Dining,Seafood,1000.0,Frazer Town
13868,Yes,No,3.3,70,Quick Bites,Biryani,400.0,Frazer Town
13869,Yes,No,3.8,104,Delivery,North Indian,500.0,Frazer Town
13870,Yes,No,3.3,73,Delivery,Pizza,750.0,Frazer Town
13871,Yes,No,3.5,56,Quick Bites,South Indian,150.0,Frazer Town
13872,Yes,No,3.5,39,Quick Bites,Arabian,500.0,Frazer Town
13873,Yes,No,2.7,67,Quick Bites,Arabian,400.0,Frazer Town
13874,Yes,No,4.0,1080,Quick Bites,Burger,550.0,Frazer Town
13875,Yes,No,3.0,58,Takeaway,North Indian,400.0,Frazer Town
13876,Yes,No,3.7,80,Quick Bites,Arabian,300.0,Frazer Town
13877,Yes,No,3.6,11,Takeaway,Italian,500.0,Frazer Town
13878,Yes,No,3.5,57,Quick Bites,Chinese,150.0,Frazer Town
13879,Yes,No,4.1,735,Casual Dining,North Indian,950.0,Frazer Town
13880,Yes,No,3.1,30,Quick Bites,North Indian,300.0,Frazer Town
13881,Yes,No,3.6,206,Quick Bites,Burger,400.0,Frazer Town
13882,Yes,No,4.1,389,Quick Bites,Mexican,600.0,Frazer Town
13883,Yes,No,4.4,635,Dessert Parlor,Ice Cream,400.0,Frazer Town
13884,Yes,No,4.3,331,Quick Bites,Burger,300.0,Frazer Town
13885,Yes,No,4.1,1447,Casual Dining,Arabian,800.0,Frazer Town
13886,Yes,No,3.9,104,Quick Bites,North Indian,150.0,Frazer Town
13887,Yes,No,4.1,58,Sweet Shop,Mithai,200.0,Frazer Town
13888,Yes,No,3.6,113,Quick Bites,North Indian,450.0,Frazer Town
13889,Yes,No,3.3,302,Casual Dining,Pizza,750.0,Frazer Town
13890,Yes,No,4.1,205,Quick Bites,South Indian,250.0,Frazer Town
13891,Yes,No,3.7,75,Quick Bites,North Indian,300.0,Frazer Town
13892,Yes,Yes,4.4,2867,Casual Dining,Arabian,750.0,Frazer Town
13893,Yes,No,3.7,89,Quick Bites,Mughlai,400.0,Frazer Town
13894,Yes,No,3.6,27,Quick Bites,Biryani,300.0,Frazer Town
13895,Yes,No,3.6,21,Quick Bites,Fast Food,350.0,Frazer Town
13896,Yes,No,3.6,79,Quick Bites,North Indian,300.0,Frazer Town
13897,Yes,No,3.8,229,Casual Dining,North Indian,500.0,Frazer Town
13898,Yes,No,3.5,24,Quick Bites,Kerala,300.0,Frazer Town
13899,Yes,No,3.7,93,Quick Bites,Kerala,400.0,Frazer Town
13900,Yes,No,3.7,30,Kiosk,Arabian,150.0,Frazer Town
13901,Yes,No,4.0,154,Casual Dining,North Indian,700.0,Frazer Town
13902,Yes,No,2.6,227,Quick Bites,Italian,600.0,Frazer Town
13903,Yes,No,3.7,0,Delivery,Healthy Food,500.0,Frazer Town
13904,Yes,No,3.9,239,Casual Dining,North Indian,800.0,Frazer Town
13905,Yes,Yes,4.1,229,Casual Dining,Konkan,550.0,Frazer Town
13906,Yes,No,4.3,148,Casual Dining,Biryani,650.0,Frazer Town
13907,Yes,No,3.9,58,Sweet Shop,Mithai,400.0,Frazer Town
13908,Yes,No,3.0,15,Quick Bites,Biryani,350.0,Frazer Town
13909,Yes,Yes,3.1,59,Quick Bites,Biryani,400.0,Frazer Town
13910,Yes,No,3.9,186,Quick Bites,Chinese,500.0,Frazer Town
13911,Yes,Yes,4.3,378,Casual Dining,Thai,1200.0,Frazer Town
13912,Yes,No,3.7,42,Casual Dining,Chinese,900.0,Frazer Town
13913,Yes,Yes,4.3,1434,Casual Dining,Steak,1500.0,Frazer Town
13914,Yes,No,4.1,298,Casual Dining,Chinese,800.0,Frazer Town
13915,Yes,No,3.7,27,Quick Bites,South Indian,300.0,Frazer Town
13916,Yes,No,4.2,975,Casual Dining,Chinese,1100.0,Frazer Town
13917,Yes,No,3.2,9,Delivery,North Indian,450.0,Frazer Town
13918,Yes,No,4.2,382,Cafe,Pizza,500.0,Frazer Town
13919,Yes,Yes,4.3,765,Casual Dining,Rajasthani,1400.0,Frazer Town
13920,Yes,No,3.2,40,Beverage Shop,Beverages,400.0,Frazer Town
13921,Yes,Yes,4.1,1852,Cafe,Cafe,650.0,Frazer Town
13922,Yes,No,3.6,68,Casual Dining,Biryani,450.0,Frazer Town
13923,Yes,No,4.9,1743,Dessert Parlor,Desserts,400.0,Frazer Town
13924,Yes,Yes,4.4,3657,Casual Dining,Parsi,1300.0,Frazer Town
13925,Yes,Yes,3.8,194,Casual Dining,Biryani,800.0,Frazer Town
13926,Yes,No,3.6,32,Quick Bites,North Indian,700.0,Frazer Town
13927,Yes,No,4.0,265,Quick Bites,Continental,700.0,Frazer Town
13928,Yes,No,4.0,176,Casual Dining,Biryani,750.0,Frazer Town
13929,Yes,Yes,4.2,4734,Casual Dining,North Indian,1500.0,Frazer Town
13930,Yes,No,3.4,19,Quick Bites,North Indian,400.0,Frazer Town
13931,Yes,No,3.6,54,Casual Dining,Chinese,600.0,Frazer Town
13932,Yes,No,3.9,190,Casual Dining,Kerala,600.0,Frazer Town
13933,Yes,No,3.4,11,Quick Bites,South Indian,300.0,Frazer Town
13934,Yes,No,3.8,127,Quick Bites,Fast Food,400.0,Frazer Town
13935,Yes,No,4.6,2496,Casual Dining,European,1600.0,Frazer Town
13936,Yes,No,3.8,44,Casual Dining,North Indian,600.0,Frazer Town
13937,Yes,No,3.9,59,Bakery,Bakery,500.0,Frazer Town
13938,Yes,No,3.6,51,Delivery,North Indian,500.0,Frazer Town
13939,Yes,No,3.8,151,Quick Bites,Pizza,500.0,Frazer Town
13940,Yes,No,3.7,0,Delivery,Biryani,500.0,Frazer Town
13941,Yes,No,2.9,77,Quick Bites,Pizza,400.0,Frazer Town
13942,No,No,3.9,135,Casual Dining,Biryani,600.0,Frazer Town
13943,Yes,No,3.7,24,Quick Bites,North Indian,300.0,Frazer Town
13944,Yes,No,4.1,198,Casual Dining,Seafood,650.0,Frazer Town
13945,Yes,No,4.0,47,Dessert Parlor,Desserts,300.0,Frazer Town
13946,Yes,No,3.7,0,Delivery,American,200.0,Frazer Town
13947,Yes,No,4.2,175,Casual Dining,Nepalese,800.0,Frazer Town
13948,Yes,No,3.9,107,Quick Bites,Salad,600.0,Frazer Town
13949,Yes,Yes,4.5,1401,Casual Dining,Chinese,1700.0,Frazer Town
13950,Yes,Yes,4.3,2671,Cafe,Cafe,1200.0,Frazer Town
13951,Yes,Yes,4.7,4678,Pub,North Indian,1300.0,Frazer Town
13952,Yes,No,3.4,41,Quick Bites,South Indian,100.0,Frazer Town
13953,Yes,No,3.9,306,Casual Dining,Chinese,500.0,Frazer Town
13954,Yes,No,3.9,132,Quick Bites,Arabian,400.0,Frazer Town
13955,Yes,No,4.1,77,Takeaway,Healthy Food,500.0,Frazer Town
13956,Yes,No,3.4,9,Takeaway,Fast Food,250.0,Frazer Town
13957,Yes,No,3.9,851,Casual Dining,Mughlai,700.0,Frazer Town
13958,Yes,No,4.0,85,Dessert Parlor,Cafe,400.0,Frazer Town
13959,Yes,No,4.2,5308,Bakery,Bakery,600.0,Frazer Town
13960,Yes,No,3.6,10,Delivery,Mughlai,600.0,Frazer Town
13961,Yes,Yes,4.3,397,Bar,Finger Food,1600.0,Frazer Town
13962,Yes,No,3.9,258,Casual Dining,North Indian,650.0,Frazer Town
13963,Yes,No,4.3,570,Cafe,Cafe,700.0,Frazer Town
13964,Yes,No,3.7,0,Beverage Shop,Beverages,200.0,Frazer Town
13965,Yes,No,3.9,200,Quick Bites,South Indian,400.0,Frazer Town
13966,Yes,No,3.9,54,Beverage Shop,Desserts,400.0,Frazer Town
13967,Yes,No,4.0,29,Bakery,Bakery,500.0,Frazer Town
13968,Yes,No,3.5,62,Quick Bites,Italian,300.0,Frazer Town
13969,Yes,No,3.1,112,Casual Dining,Chinese,1000.0,Frazer Town
13970,Yes,Yes,4.3,2040,Casual Dining,Steak,1500.0,Frazer Town
13971,Yes,No,4.0,90,Takeaway,Fast Food,650.0,Frazer Town
13972,Yes,Yes,4.5,1623,Casual Dining,Italian,1300.0,Frazer Town
13973,Yes,No,3.7,0,Confectionery,Desserts,200.0,Frazer Town
13974,Yes,No,3.9,443,Casual Dining,Biryani,600.0,Frazer Town
13975,Yes,Yes,4.4,1112,Casual Dining,Bengali,1200.0,Frazer Town
13976,Yes,No,3.9,40,Quick Bites,Burger,550.0,Frazer Town
13977,Yes,No,3.8,173,Quick Bites,Biryani,300.0,Frazer Town
13978,Yes,No,4.1,391,Casual Dining,Chinese,600.0,Frazer Town
13979,Yes,Yes,4.1,617,Casual Dining,Andhra,1100.0,Frazer Town
13980,Yes,No,3.1,28,Food Court,Rolls,250.0,Frazer Town
13981,Yes,No,3.6,16,Casual Dining,Mangalorean,800.0,Frazer Town
13982,Yes,No,3.9,67,Beverage Shop,Cafe,500.0,Frazer Town
13983,Yes,No,3.9,24,Quick Bites,South Indian,300.0,Frazer Town
13984,Yes,No,3.3,4,Quick Bites,Fast Food,200.0,Frazer Town
13985,Yes,No,4.2,227,Casual Dining,Thai,800.0,Frazer Town
13986,Yes,No,3.7,123,Food Court,Tibetan,400.0,Frazer Town
13987,Yes,No,3.7,0,Delivery,North Indian,500.0,Frazer Town
13988,Yes,No,3.0,9,Quick Bites,Rolls,500.0,Frazer Town
13989,Yes,No,4.1,69,Casual Dining,North Indian,700.0,Frazer Town
13990,Yes,No,4.0,558,Casual Dining,North Indian,900.0,Frazer Town
13991,Yes,No,4.3,116,Dessert Parlor,Desserts,400.0,Frazer Town
13992,Yes,No,2.4,48,Quick Bites,Fast Food,450.0,Frazer Town
13993,Yes,No,3.9,87,Casual Dining,North Indian,500.0,Frazer Town
13994,Yes,No,3.5,41,Delivery,American,600.0,Frazer Town
13995,Yes,No,3.9,1838,Casual Dining,North Indian,900.0,Frazer Town
13996,Yes,No,4.4,216,Food Court,Desserts,450.0,Frazer Town
13997,Yes,No,3.6,41,Casual Dining,Kerala,500.0,Frazer Town
13998,Yes,No,3.8,62,Casual Dining,South Indian,400.0,Frazer Town
13999,Yes,No,3.6,76,Quick Bites,Kerala,450.0,Frazer Town
14000,Yes,No,3.7,131,Quick Bites,South Indian,40.0,Frazer Town
14001,Yes,No,4.0,209,Quick Bites,Naga,550.0,Frazer Town
14002,Yes,No,2.9,17,Dessert Parlor,Ice Cream,200.0,Frazer Town
14003,Yes,No,3.8,49,Quick Bites,South Indian,300.0,Frazer Town
14004,Yes,Yes,4.4,2230,Fine Dining,Japanese,3000.0,Frazer Town
14005,Yes,No,3.1,163,Quick Bites,Fast Food,350.0,Frazer Town
14006,Yes,No,3.6,114,Quick Bites,North Indian,300.0,Frazer Town
14007,Yes,No,4.1,382,Casual Dining,Chinese,700.0,Frazer Town
14008,Yes,No,4.0,73,Bakery,Bakery,250.0,Frazer Town
14009,Yes,No,3.3,14,Quick Bites,Biryani,200.0,Frazer Town
14010,Yes,No,4.3,184,Quick Bites,Cafe,650.0,Frazer Town
14011,Yes,No,2.7,283,Casual Dining,Chinese,700.0,Frazer Town
14012,Yes,No,3.7,0,Food Court,Pizza,400.0,Frazer Town
14013,Yes,No,4.0,48,Quick Bites,Sandwich,200.0,Frazer Town
14014,Yes,No,3.7,0,Delivery,North Indian,500.0,Frazer Town
14015,Yes,No,3.9,194,Casual Dining,Chinese,800.0,Frazer Town
14016,Yes,No,4.0,289,Dessert Parlor,Desserts,300.0,Frazer Town
14017,Yes,No,3.4,334,Casual Dining,Andhra,550.0,Frazer Town
14018,Yes,No,3.5,21,Quick Bites,Andhra,500.0,Frazer Town
14019,Yes,No,4.0,69,Casual Dining,Chettinad,750.0,Frazer Town
14020,Yes,Yes,4.1,452,Casual Dining,North Indian,600.0,Frazer Town
14021,Yes,No,3.9,85,Cafe,Fast Food,450.0,Frazer Town
14022,Yes,No,3.8,83,Dessert Parlor,Beverages,100.0,Frazer Town
14023,Yes,No,2.6,125,Quick Bites,Chinese,500.0,Frazer Town
14024,Yes,No,3.7,0,Quick Bites,Chinese,300.0,Frazer Town
14025,Yes,No,4.0,78,Quick Bites,Fast Food,350.0,Frazer Town
14026,Yes,No,3.9,117,Casual Dining,Chettinad,600.0,Frazer Town
14027,Yes,Yes,4.3,500,Casual Dining,Chinese,1300.0,Frazer Town
14028,Yes,Yes,4.6,1219,Casual Dining,Asian,1700.0,Frazer Town
14029,Yes,No,3.7,17,Casual Dining,North Indian,500.0,Frazer Town
14030,Yes,No,3.7,0,Quick Bites,Pizza,500.0,Frazer Town
14031,Yes,No,4.2,131,Dessert Parlor,Ice Cream,180.0,Frazer Town
14032,Yes,Yes,4.2,475,Casual Dining,North Indian,1700.0,Frazer Town
14033,Yes,No,2.8,296,Casual Dining,Biryani,600.0,Frazer Town
14034,Yes,No,3.7,29,Bakery,Bakery,300.0,Frazer Town
14035,Yes,Yes,3.9,1362,Fine Dining,North Indian,2100.0,Frazer Town
14036,Yes,No,3.9,218,Casual Dining,Andhra,600.0,Frazer Town
14037,Yes,No,3.9,255,Casual Dining,Mediterranean,700.0,Frazer Town
14038,Yes,No,3.2,46,Quick Bites,North Indian,300.0,Frazer Town
14039,Yes,No,3.9,149,Dessert Parlor,Ice Cream,500.0,Frazer Town
14040,Yes,No,4.0,719,Cafe,Cafe,1000.0,Frazer Town
14041,Yes,No,3.8,201,Casual Dining,Chinese,550.0,Frazer Town
14042,Yes,No,4.3,904,Casual Dining,Japanese,2000.0,Frazer Town
14043,Yes,No,3.4,63,Casual Dining,North Indian,500.0,Frazer Town
14044,Yes,No,4.2,133,Casual Dining,Awadhi,1500.0,Frazer Town
14045,Yes,No,3.2,35,Quick Bites,North Indian,350.0,Frazer Town
14046,Yes,No,3.7,87,Quick Bites,Chinese,450.0,Frazer Town
14047,Yes,No,4.3,7546,Lounge,American,1500.0,Frazer Town
14048,Yes,Yes,4.0,1022,Casual Dining,North Indian,700.0,Frazer Town
14049,Yes,No,3.0,16,Casual Dining,Thai,550.0,Frazer Town
14050,Yes,No,3.7,288,Quick Bites,Pizza,400.0,Frazer Town
14051,Yes,No,3.5,43,Beverage Shop,Beverages,150.0,Frazer Town
14052,Yes,No,4.1,402,Casual Dining,North Indian,750.0,Frazer Town
14053,Yes,No,4.0,1098,Casual Dining,Kerala,1300.0,Frazer Town
14054,Yes,Yes,4.3,688,Casual Dining,Mangalorean,1000.0,Frazer Town
14055,Yes,No,3.0,566,Casual Dining,South Indian,400.0,Frazer Town
14056,Yes,No,3.6,20,Casual Dining,Chettinad,600.0,Frazer Town
14057,Yes,Yes,4.2,2924,Casual Dining,Italian,1000.0,Frazer Town
14058,Yes,No,4.3,1380,Casual Dining,Mangalorean,700.0,Frazer Town
14059,Yes,No,4.0,105,Casual Dining,North Indian,500.0,Frazer Town
14060,Yes,No,3.2,4,Dessert Parlor,Ice Cream,200.0,Frazer Town
14061,Yes,No,3.7,17,Quick Bites,Burmese,300.0,Frazer Town
14062,Yes,Yes,4.3,2840,Casual Dining,Italian,800.0,Frazer Town
14063,Yes,No,4.3,1707,Lounge,Continental,1300.0,Frazer Town
14064,Yes,No,3.0,114,Delivery,North Indian,500.0,Frazer Town
14065,Yes,No,3.9,28,Quick Bites,North Indian,400.0,Frazer Town
14066,Yes,No,3.9,205,Casual Dining,North Indian,500.0,Frazer Town
14067,Yes,No,4.2,1766,Casual Dining,Continental,750.0,Frazer Town
14068,Yes,No,3.6,18,Quick Bites,Fast Food,200.0,Frazer Town
14069,Yes,No,4.2,255,Cafe,Cafe,500.0,Frazer Town
14070,Yes,Yes,3.9,96,Casual Dining,Mughlai,1300.0,Frazer Town
14071,Yes,No,3.7,41,Quick Bites,Fast Food,200.0,Frazer Town
14072,Yes,No,3.9,450,Casual Dining,Arabian,700.0,Frazer Town
14073,Yes,No,3.5,86,Casual Dining,Chinese,500.0,Frazer Town
14074,Yes,No,3.5,126,Casual Dining,Chinese,700.0,Frazer Town
14075,Yes,No,3.1,21,Dessert Parlor,Ice Cream,250.0,Frazer Town
14076,Yes,No,4.3,654,Cafe,Cafe,750.0,Frazer Town
14077,Yes,Yes,4.1,836,Cafe,Cafe,800.0,Frazer Town
14078,Yes,Yes,4.2,982,Casual Dining,Goan,1000.0,Frazer Town
14079,Yes,No,3.7,0,Quick Bites,North Indian,300.0,Frazer Town
14080,Yes,No,3.7,21,Quick Bites,Fast Food,300.0,Frazer Town
14081,Yes,Yes,4.0,1913,Casual Dining,Thai,2100.0,Frazer Town
14082,Yes,No,3.9,119,Casual Dining,Continental,1000.0,Frazer Town
14083,Yes,No,3.7,184,Quick Bites,Burger,500.0,Frazer Town
14084,Yes,Yes,4.4,487,Bar,Modern Indian,1900.0,Frazer Town
14085,Yes,No,3.7,0,Dessert Parlor,Desserts,250.0,Frazer Town
14086,Yes,No,3.9,148,Food Court,Bakery,450.0,Frazer Town
14087,Yes,No,3.1,31,Cafe,Cafe,900.0,Frazer Town
14088,Yes,No,4.1,42,Dessert Parlor,Desserts,150.0,Frazer Town
14089,Yes,No,3.8,47,Sweet Shop,Mithai,150.0,Frazer Town
14090,Yes,No,3.0,110,Casual Dining,Andhra,700.0,Frazer Town
14091,Yes,No,3.8,31,Food Court,Desserts,300.0,Frazer Town
14092,Yes,No,3.6,22,Delivery,Fast Food,350.0,Frazer Town
14093,Yes,No,3.2,10,Quick Bites,Tea,200.0,Frazer Town
14094,Yes,No,3.1,7,Quick Bites,Fast Food,500.0,Frazer Town
14095,Yes,No,3.6,44,Kiosk,North Indian,300.0,Frazer Town
14096,Yes,No,3.7,0,Confectionery,Desserts,200.0,Frazer Town
14097,Yes,Yes,4.0,2112,Club,Chinese,2000.0,Frazer Town
14098,Yes,No,3.7,45,Quick Bites,Biryani,250.0,Frazer Town
14099,Yes,No,3.2,18,Quick Bites,Street Food,300.0,Frazer Town
14100,Yes,No,3.2,5,Quick Bites,Chinese,150.0,Frazer Town
14101,Yes,Yes,4.1,55,Cafe,Cafe,800.0,Frazer Town
14102,Yes,No,3.8,207,Casual Dining,South Indian,400.0,Frazer Town
14103,Yes,Yes,4.3,860,Casual Dining,Continental,1000.0,Frazer Town
14104,Yes,No,4.0,781,Casual Dining,Andhra,650.0,Frazer Town
